PERMIT,HARVDATE,LOCATION,TANNER,USE,,OLD_NAME
1000316,10/7/2017,E,0,SPORT,,E
1000425,10/7/2017,E,0,SPORT,,E
1000534,10/3/2017,D,0,SPORT,,D
1000534,10/4/2017,D,0,SPORT,,D
1000534,10/6/2017,E,0,SPORT,,E
1000534,10/12/2017,E,0,SPORT,,E
1000643,10/3/2017,D,0,SPORT,,D
1000643,10/4/2017,D,0,SPORT,,D
1000643,10/6/2017,E,0,SPORT,,E
1000643,10/12/2017,E,0,SPORT,,E
1000752,10/20/2017,E,3,SPORT,,AREA E
1000861,10/14/2017,E,1,SPORT,,E
1000970,10/8/2017,E,3,SPORT,,E
1000970,10/14/2017,E,3,SPORT,,E
1000970,10/15/2017,E,3,SPORT,,E
1001134,10/14/2017,E,3,SPORT,,E
1001134,10/15/2017,E,3,SPORT,,E
1001134,10/20/2017,E,3,SPORT,,E
1001134,10/21/2017,E,3,SPORT,,E
1001243,10/1/2017,E,3,SPORT,,E
1001243,10/2/2017,E,3,SPORT,,E
1001243,10/3/2017,E,3,SPORT,,E
1001243,10/4/2017,E,3,SPORT,,E
1001243,10/20/2017,E,3,SPORT,,E
1001243,10/21/2017,E,3,SPORT,,E
1001243,10/22/2017,E,3,SPORT,,E
1001243,12/1/2017,E,3,SPORT,,E
1001243,12/2/2017,E,3,SPORT,,E
1001243,12/3/2017,E,3,SPORT,,E
1001352,10/20/2017,E,3,SPORT,,E
1001352,10/21/2017,E,3,SPORT,,E
1001352,10/22/2017,E,3,SPORT,,E
1001352,12/2/2017,E,3,SPORT,,E
1001352,12/3/2017,E,3,SPORT,,E
1001461,10/1/2017,E,3,SPORT,,E
1001461,10/20/2017,E,3,SPORT,,E
1001461,10/22/2017,E,3,SPORT,,E
1001461,12/3/2017,E,3,SPORT,,E
1001570,10/3/2017,E,3,SPORT,,E
1001570,10/4/2017,E,3,SPORT,,E
1001570,10/20/2017,E,3,SPORT,,E
1001570,10/22/2017,E,3,SPORT,,E
1001570,12/1/2017,E,3,SPORT,,E
1001570,12/3/2017,E,3,SPORT,,E
1002061,10/1/2017,E,0,SPORT,,E
1002061,10/2/2017,E,0,SPORT,,E
1002061,10/3/2017,E,3,SPORT,,E
1002061,10/17/2017,E,3,SPORT,,E
1002061,10/19/2017,E,3,SPORT,,E
1002061,10/28/2017,E,1,SPORT,,E
1002061,10/29/2017,E,3,SPORT,,E
1002061,10/31/2017,E,3,SPORT,,E
1002170,10/11/2017,E,3,SPORT,,E
1002170,10/12/2017,E,3,SPORT,,E
1002279,10/1/2017,E,3,SPORT,,E
1002279,10/22/2017,E,3,SPORT,,E
1002279,12/2/2017,E,3,SPORT,,E
1002279,12/3/2017,E,3,SPORT,,E
1002388,2/3/2017,E,3,SPORT,,E
1002388,2/14/2017,E,1,SPORT,,E
1002388,2/16/2017,E,1,SPORT,,E
1002497,10/3/2017,E,3,SPORT,,E
1002497,10/6/2017,E,4,SPORT,,E
1002497,10/8/2017,E,2,SPORT,,E
1002497,10/11/2017,E,5,SPORT,,E
1002506,10/4/2017,E,3,SPORT,,E
1002506,10/11/2017,E,3,SPORT,,E
1002506,10/21/2017,E,3,SPORT,,E
1002506,10/25/2017,E,3,SPORT,,E
1002724,12/1/2017,E,8,SPORT,,E
1003125,2/6/2017,C,3,SPORT,,C
1003125,2/8/2017,C,3,SPORT,,C
1003125,2/13/2017,C,1,SPORT,,C
1003125,2/18/2017,C,3,SPORT,,C
1003125,2/21/2017,C,3,SPORT,,C
1003125,2/22/2017,C,2,SPORT,,C
1003125,2/23/2017,C,0,SPORT,,C
1003125,2/25/2017,C,3,SPORT,,C
1003125,10/2/2017,C,0,SPORT,,C
1003125,10/3/2017,C,0,SPORT,,C
1003125,10/5/2017,C,0,SPORT,,C
1003125,10/7/2017,C,1,SPORT,,C
1003125,10/8/2017,C,0,SPORT,,C
1003125,10/10/2017,C,0,SPORT,,C
1003125,10/13/2017,C,0,SPORT,,C
1003125,10/17/2017,C,0,SPORT,,C
1003125,10/20/2017,C,1,SPORT,,C
1003125,10/21/2017,C,0,SPORT,,C
1003125,10/22/2017,C,0,SPORT,,C
1003125,10/23/2017,C,0,SPORT,,C
1003125,10/24/2017,C,0,SPORT,,C
1003125,10/25/2017,C,0,SPORT,,C
1003125,10/26/2017,C,0,SPORT,,C
1003125,10/27/2017,C,0,SPORT,,C
1003125,10/28/2017,C,0,SPORT,,C
1003125,10/29/2017,C,0,SPORT,,C
1003125,10/30/2017,C,0,SPORT,,C
1003125,11/19/2017,C,1,SPORT,,C
1003234,10/2/2017,E,1,SPORT,,E
1003234,10/7/2017,E,3,SPORT,,E
1003670,1/20/2017,E,3,SPORT,,E
1003670,2/16/2017,E,3,SPORT,,E
1003670,2/17/2017,E,3,SPORT,,E
1003670,2/18/2017,E,3,SPORT,,E
1003779,1/20/2017,E,3,SPORT,,E
1003779,2/16/2017,E,3,SPORT,,E
1003779,2/17/2017,E,3,SPORT,,E
1003779,2/18/2017,E,3,SPORT,,E
1003997,1/5/2017,E,3,SPORT,,E
1003997,1/6/2017,E,3,SPORT,,E
1003997,1/7/2017,E,3,SPORT,,E
1003997,1/8/2017,E,3,SPORT,,E
1003997,1/19/2017,E,3,SPORT,,E
1003997,1/20/2017,E,3,SPORT,,E
1003997,1/22/2017,E,3,SPORT,,E
1004052,1/6/2017,E,3,SPORT,,E
1004052,1/7/2017,E,2,SPORT,,E
1004052,1/8/2017,E,2,SPORT,,E
1004052,1/16/2017,E,1,SPORT,,E
1004052,1/17/2017,E,3,SPORT,,E
1004052,1/18/2017,E,3,SPORT,,E
1004052,1/20/2017,E,3,SPORT,,E
1004052,1/22/2017,E,3,SPORT,,E
1004270,10/8/2017,E,3,SPORT,,E
1004379,10/14/2017,D,3,SPORT,,D KACHEMAK EAST OF HOMER
1004488,10/2/2017,E,3,SPORT,,E
1004488,10/3/2017,E,3,SPORT,,E
1004488,10/4/2017,E,3,SPORT,,E
1004488,10/5/2017,E,3,SPORT,,E
1004488,10/6/2017,E,3,SPORT,,E
1004488,10/22/2017,E,3,SPORT,,E
1004488,10/23/2017,E,3,SPORT,,E
1004488,10/24/2017,E,3,SPORT,,E
1004606,11/4/2017,E,0,SPORT,,KACHEMAK BAY WEST OF HOMER
1005116,10/7/2017,D,0,SPORT,,D - K-BAY EAST OF HOMER SPIT
1005552,1/15/2017,E,0,SPORT,,E
1005552,1/16/2017,E,3,SPORT,,E
1005552,1/22/2017,E,3,SPORT,,E
1005552,2/7/2017,E,1,SPORT,,E
1005552,2/10/2017,E,3,SPORT,,E
1005552,2/12/2017,E,3,SPORT,,E
1005552,2/28/2017,E,3,SPORT,,E
1005552,11/10/2017,E,0,SPORT,,E
1005552,11/12/2017,E,3,SPORT,,E
1005552,12/9/2017,E,3,SPORT,,E
1005552,12/12/2017,E,3,SPORT,,E
1005661,10/20/2017,E,3,SPORT,,E
1005770,10/1/2017,E,3,SPORT,,E
1005770,10/2/2017,E,3,SPORT,,E
1005770,11/4/2017,E,0,SPORT,,E
1005879,11/29/2017,C,3,SPORT,,C
1005879,12/5/2017,C,0,SPORT,,C
1005879,12/6/2017,C,1,SPORT,,C
1005879,12/8/2017,C,0,SPORT,,C
1005879,12/9/2017,C,2,SPORT,,C
1005879,12/12/2017,C,0,SPORT,,C
1005988,12/2/2017,E,0,SPORT,,KATCHEMAK BAY
1005988,12/3/2017,E,0,SPORT,,KATCHEMAK BAY
1006152,9/21/2017,D,0,SPORT,,D
1006370,11/1/2017,E,0,SPORT,,E
1006706,10/20/2017,E,2,SPORT,,AREA E
1006815,10/20/2017,E,2,SPORT,,AREA E
1007216,10/21/2017,E,3,SPORT,,E
1007216,10/27/2017,E,3,SPORT,,E
1007216,11/7/2017,E,3,SPORT,,E
1007543,1/8/2017,E,3,SPORT,,E
1007543,1/9/2017,E,3,SPORT,,E
1007543,1/10/2017,E,3,SPORT,,E
1007543,1/12/2017,E,3,SPORT,,E
1007543,1/18/2017,E,3,SPORT,,E
1007543,2/2/2017,E,3,SPORT,,E
1007543,2/3/2017,E,3,SPORT,,E
1007543,2/4/2017,E,3,SPORT,,E
1007543,2/5/2017,E,3,SPORT,,E
1007543,2/14/2017,E,3,SPORT,,E
1007543,2/19/2017,E,3,SPORT,,E
1007543,10/5/2017,E,3,SPORT,,E
1007543,10/6/2017,E,3,SPORT,,E
1007543,10/18/2017,E,3,SPORT,,E
1007543,10/19/2017,E,3,SPORT,,E
1007543,10/20/2017,E,3,SPORT,,E
1007543,10/21/2017,E,3,SPORT,,E
1007543,10/22/2017,E,3,SPORT,,E
1007543,11/2/2017,E,3,SPORT,,E
1007543,11/4/2017,E,3,SPORT,,E
1007543,11/5/2017,E,3,SPORT,,E
1007543,11/14/2017,E,3,SPORT,,E
1007543,11/15/2017,E,3,SPORT,,E
1007543,11/16/2017,E,2,SPORT,,E
1007543,11/17/2017,E,3,SPORT,,E
1007543,11/19/2017,E,3,SPORT,,E
1007543,11/21/2017,E,3,SPORT,,E
1007543,11/22/2017,E,3,SPORT,,E
1007543,11/23/2017,E,3,SPORT,,E
1007543,12/6/2017,E,3,SPORT,,E
1007543,12/7/2017,E,3,SPORT,,E
1007543,12/8/2017,E,3,SPORT,,E
1007543,12/14/2017,E,3,SPORT,,E
1007543,12/16/2017,E,3,SPORT,,E
1007543,12/21/2017,E,3,SPORT,,E
1007652,11/2/2017,E,1,SPORT,,E
1007652,11/3/2017,E,3,SPORT,,E
1007652,11/30/2017,E,3,SPORT,,E
1007652,12/1/2017,E,3,SPORT,,E
1007870,10/9/2017,E,0,SPORT,,E
1008034,2/15/2017,E,2,SPORT,,TUTKA BAY
1008034,10/15/2017,E,3,SPORT,,TUTKA BAY
1008034,10/18/2017,E,3,SPORT,,TUTKA BAY
1008034,10/21/2017,E,0,SPORT,,60 FOOT ROCK
1008034,12/27/2017,E,3,SPORT,,TUTKA BAY
1008143,1/6/2017,E,3,SPORT,,TUTKA BAY
1008143,1/12/2017,E,2,SPORT,,TUTKA BAY
1008143,2/15/2017,E,2,SPORT,,TUTKA BAY
1008143,2/19/2017,E,3,SPORT,,TUTKA BAY
1008143,10/7/2017,E,2,SPORT,,TUTKA BAY
1008143,10/15/2017,E,3,SPORT,,TUTKA BAY
1008143,10/18/2017,E,3,SPORT,,TUTKA BAY
1008143,10/21/2017,E,0,SPORT,,60 FOOT ROCK
1008470,10/4/2017,D,1,SPORT,,D
1008470,10/29/2017,E,2,SPORT,,E
1008470,10/31/2017,E,3,SPORT,,E
1008470,11/4/2017,E,3,SPORT,,E
1008470,11/12/2017,E,3,SPORT,,E
1008470,11/18/2017,E,1,SPORT,,E
1008579,11/8/2017,E,3,SPORT,,E
1008579,12/9/2017,E,3,SPORT,,E
1008579,12/18/2017,E,3,SPORT,,E
1008797,10/7/2017,E,0,SPORT,,MAP ZONE E K-BAY EAST OF HOMER SPIT
1008806,10/3/2017,E,0,SPORT,,E
1008806,10/4/2017,E,0,SPORT,,E
1008806,10/12/2017,E,0,SPORT,,E
1009089,1/9/2017,E,3,SPORT,,E
1009089,1/10/2017,E,3,SPORT,,E
1009089,1/12/2017,E,3,SPORT,,E
1009089,1/18/2017,E,3,SPORT,,E
1009089,2/2/2017,E,3,SPORT,,E
1009089,2/3/2017,E,3,SPORT,,E
1009089,2/4/2017,E,3,SPORT,,E
1009089,2/5/2017,E,3,SPORT,,E
1009089,2/14/2017,E,3,SPORT,,E
1009089,2/19/2017,E,3,SPORT,,E
1009089,10/18/2017,E,3,SPORT,,E
1009089,10/19/2017,E,3,SPORT,,E
1009089,10/20/2017,E,3,SPORT,,E
1009089,10/21/2017,E,3,SPORT,,E
1009089,10/22/2017,E,3,SPORT,,E
1009089,11/2/2017,E,3,SPORT,,E
1009089,11/14/2017,E,3,SPORT,,E
1009089,11/15/2017,E,3,SPORT,,E
1009089,11/17/2017,E,3,SPORT,,E
1009089,11/21/2017,E,3,SPORT,,E
1009089,11/22/2017,E,3,SPORT,,E
1009089,11/23/2017,E,3,SPORT,,E
1009089,12/6/2017,E,3,SPORT,,E
1009089,12/7/2017,E,3,SPORT,,E
1009089,12/8/2017,E,3,SPORT,,E
1009089,12/14/2017,E,3,SPORT,,E
1009089,12/16/2017,E,3,SPORT,,E
1009089,12/21/2017,E,3,SPORT,,E
1009207,10/3/2017,E,0,SPORT,,E
1009207,10/4/2017,D,0,SPORT,,D
1009207,10/12/2017,D,0,SPORT,,D
1009425,2/12/2017,E,3,SPORT,,E
1009425,10/15/2017,E,3,SPORT,,E
1009425,10/17/2017,E,3,SPORT,,E
1009425,10/20/2017,E,3,SPORT,,E
1009425,11/3/2017,E,3,SPORT,,E
1009425,11/4/2017,E,3,SPORT,,E
1009425,11/28/2017,E,3,SPORT,,E
1009425,12/19/2017,E,3,SPORT,,E
1009534,10/3/2017,E,2,SPORT,,E  TUTKA BAY
1009534,10/4/2017,E,3,SPORT,,E   TUTKA BAY
1009643,10/12/2017,C,1,SPORT,,C
1009752,10/1/2017,E,0,SPORT,,TUTKA BAY
1010098,10/14/2017,D,3,SPORT,,D KACHEMAK EAST OF HOMER
1010107,10/1/2017,E,1,SPORT,,E
1010216,10/1/2017,E,1,SPORT,,KACHEMAK BAY
1010325,1/9/2017,E,2,SPORT,,E
1010325,2/14/2017,E,3,SPORT,,E
1010325,2/15/2017,E,3,SPORT,,E
1010325,10/1/2017,E,3,SPORT,,E
1010325,10/2/2017,E,3,SPORT,,E
1010325,10/3/2017,E,3,SPORT,,E
1010325,10/4/2017,E,3,SPORT,,E
1010325,10/6/2017,E,3,SPORT,,E
1010325,10/11/2017,E,3,SPORT,,E
1010325,10/15/2017,E,3,SPORT,,E
1010325,10/16/2017,E,3,SPORT,,E
1010325,10/17/2017,E,3,SPORT,,E
1010325,10/23/2017,E,3,SPORT,,E
1010325,11/4/2017,E,3,SPORT,,E
1010325,11/5/2017,E,3,SPORT,,E
1010325,11/8/2017,E,1,SPORT,,E
1010325,11/12/2017,E,3,SPORT,,E
1010325,11/17/2017,E,3,SPORT,,E
1010325,11/18/2017,E,3,SPORT,,E
1010325,11/30/2017,E,3,SPORT,,E
1010325,12/1/2017,E,3,SPORT,,E
1010325,12/2/2017,E,3,SPORT,,E
1010325,12/3/2017,E,3,SPORT,,E
1010325,12/4/2017,E,3,SPORT,,E
1010325,12/5/2017,E,3,SPORT,,E
1010325,12/14/2017,E,3,SPORT,,E
1010761,1/18/2017,E,3,SPORT,,KACHEMAK E
1010761,1/26/2017,E,3,SPORT,,KACHEMAK E
1010761,1/27/2017,E,3,SPORT,,KACHEMAK E
1010761,2/18/2017,E,3,SPORT,,KACHEMAK E
1010761,2/20/2017,E,3,SPORT,,KACHEMAK E
1010761,2/28/2017,E,3,SPORT,,KACHEMAK E
1010761,12/5/2017,E,3,SPORT,,KACHEMAK E
1010761,12/9/2017,E,3,SPORT,,KACHEMAK E
1010761,12/14/2017,E,3,SPORT,,KACHEMAK E
1010761,12/18/2017,E,3,SPORT,,KACHEMAK E
1010870,1/18/2017,E,3,SPORT,,KACHEMAK E
1010870,1/26/2017,E,3,SPORT,,KACHEMAK E
1010870,1/27/2017,E,3,SPORT,,KACHEMAK E
1010870,2/18/2017,E,3,SPORT,,KACHEMAK E
1010870,2/19/2017,E,3,SPORT,,KACHEMAK E
1010870,2/20/2017,E,3,SPORT,,KACHEMAK E
1010870,2/21/2017,E,3,SPORT,,KACHEMAK E
1010870,2/28/2017,E,3,SPORT,,KACHEMAK E
1010870,12/9/2017,E,3,SPORT,,KACHEMAK E
1010870,12/18/2017,E,3,SPORT,,KACHEMAK E
1010870,12/28/2017,E,3,SPORT,,KACHEMAK E
1010979,12/5/2017,E,3,SPORT,,E
1010979,12/14/2017,E,1,SPORT,,E
1011034,1/19/2017,E,3,SPORT,,E
1011034,2/3/2017,E,3,SPORT,,E
1011034,10/20/2017,E,3,SPORT,,E
1011034,10/31/2017,E,2,SPORT,,E
1011034,11/1/2017,E,3,SPORT,,E
1011034,11/2/2017,E,3,SPORT,,E
1011034,11/15/2017,E,3,SPORT,,E
1011143,2/3/2017,E,3,SPORT,,E
1011143,10/15/2017,E,2,SPORT,,E
1011252,10/3/2017,E,3,SPORT,,E
1011361,10/22/2017,D,0,SPORT,,D
1011361,10/31/2017,D,2,SPORT,,D
1011361,11/1/2017,D,3,SPORT,,D
1011806,2/17/2017,E,3,SPORT,,E - TUTKA BAY
1011806,10/1/2017,E,3,SPORT,,E - TUTKA BAY
1011806,10/20/2017,E,3,SPORT,,E - TUTKA BAY
1012179,1/6/2017,E,3,SPORT,,AREA E TUTKA BAY
1012179,2/17/2017,E,3,SPORT,,AREA E TUTKA BAY
1012179,11/11/2017,E,3,SPORT,,AREA E TUTKA BAY
1012288,10/4/2017,E,3,SPORT,,E
1012288,10/18/2017,E,2,SPORT,,E
1012397,10/25/2017,D,1,SPORT,,D
1012397,10/30/2017,D,0,SPORT,,D
1012397,11/15/2017,D,3,SPORT,,D
1012397,11/20/2017,D,2,SPORT,,D
1012397,12/1/2017,D,3,SPORT,,D
1012397,12/8/2017,D,3,SPORT,,D
1012515,10/1/2017,E,0,SPORT,,E
1012515,10/2/2017,E,0,SPORT,,E
1012515,10/3/2017,E,3,SPORT,,E
1012515,10/4/2017,E,0,SPORT,,E
1012515,12/5/2017,E,2,SPORT,,E
1012624,1/25/2017,E,2,SPORT,,E
1012624,10/5/2017,E,3,SPORT,,E
1012624,11/2/2017,E,3,SPORT,,E
1012624,11/17/2017,E,3,SPORT,,E
1012733,1/25/2017,E,0,SPORT,,E
1012733,10/5/2017,E,2,SPORT,,E
1012733,11/2/2017,E,3,SPORT,,E
1012733,11/17/2017,E,1,SPORT,,E
1013025,10/8/2017,E,0,SPORT,,E
1013134,10/1/2017,E,3,SPORT,,E KACHEMAK BAY WEST OF HOMER SPIT
1013134,10/2/2017,E,3,SPORT,,E KACHEMAK BAY WEST OF HOMER SPIT
1013352,10/14/2017,D,3,SPORT,,D
1013352,10/15/2017,D,3,SPORT,,D
1013352,10/16/2017,D,3,SPORT,,D
1013461,10/14/2017,E,3,SPORT,,E
1013461,10/15/2017,E,3,SPORT,,E
1013461,10/16/2017,E,3,SPORT,,E
1013570,12/1/2017,E,3,SPORT,,E
1013570,12/5/2017,E,3,SPORT,,E
1013570,12/15/2017,E,3,SPORT,,E
1013570,12/18/2017,E,3,SPORT,,E
1013679,10/3/2017,E,3,SPORT,,E
1013679,10/4/2017,E,3,SPORT,,E
1013906,1/19/2017,E,3,SPORT,,E
1013906,11/2/2017,E,3,SPORT,,E
1013906,11/4/2017,E,3,SPORT,,E
1014061,10/1/2017,E,2,SPORT,,E
1014170,1/4/2017,E,3,SPORT,,E
1014170,1/5/2017,E,3,SPORT,,E
1014170,1/8/2017,E,3,SPORT,,E
1014170,1/15/2017,E,3,SPORT,,E
1014170,12/2/2017,E,3,SPORT,,E
1014170,12/16/2017,E,3,SPORT,,E
1014170,12/18/2017,E,3,SPORT,,E
1014170,12/21/2017,E,3,SPORT,,E
1014279,10/1/2017,D,0,SPORT,,KACHEMAK BAY EAST OF HOMER SPIT
1014615,10/21/2017,E,2,SPORT,,E
1014833,10/3/2017,D,3,SPORT,,D
1014942,1/1/2017,D,2,SPORT,,D
1015016,10/1/2017,D,2,SPORT,,D
1015343,12/2/2017,E,3,SPORT,,E
1015343,12/3/2017,E,3,SPORT,,E
1015670,10/6/2017,,0,SPORT,,KODIAK
1015888,10/3/2017,D,3,SPORT,,D
1015888,12/2/2017,D,3,SPORT,,D
1015997,10/12/2017,E,2,SPORT,,KACHEMAK BAY
1015997,10/16/2017,E,3,SPORT,,KACHEMAK BAY
1016052,10/3/2017,E,3,SPORT,,E
1016052,10/21/2017,E,3,SPORT,,E
1016052,12/2/2017,E,3,SPORT,,E
1016161,10/12/2017,E,3,SPORT,,E
1016161,10/13/2017,E,3,SPORT,,E
1016161,10/14/2017,E,3,SPORT,,E
1016161,11/10/2017,E,3,SPORT,,E
1016161,11/11/2017,E,3,SPORT,,E
1016161,11/12/2017,E,3,SPORT,,E
1016161,11/13/2017,E,3,SPORT,,E
1016379,10/16/2017,E,3,SPORT,,E
1016597,10/21/2017,E,2,SPORT,,E
1016824,10/3/2017,E,1,SPORT,,E
1016824,11/5/2017,E,3,SPORT,,E
1017116,10/3/2017,E,3,SPORT,,E
1017116,11/5/2017,E,3,SPORT,,E
1017225,10/28/2017,E,3,SPORT,,E
1017225,11/1/2017,E,3,SPORT,,E
1017225,11/3/2017,E,3,SPORT,,E
1017225,11/8/2017,E,3,SPORT,,E
1017334,11/5/2017,E,1,SPORT,,E
1017443,10/14/2017,E,1,SPORT,,E
1017443,10/16/2017,E,3,SPORT,,E
1017443,10/17/2017,E,3,SPORT,,E
1017443,10/18/2017,E,3,SPORT,,E
1017443,10/19/2017,E,3,SPORT,,E
1017443,10/20/2017,E,3,SPORT,,E
1017443,10/21/2017,E,3,SPORT,,E
1017443,10/24/2017,E,3,SPORT,,E
1017443,10/25/2017,E,3,SPORT,,E
1017443,10/26/2017,E,3,SPORT,,E
1017443,11/2/2017,E,3,SPORT,,E
1017443,11/3/2017,E,3,SPORT,,E
1017443,11/4/2017,E,3,SPORT,,E
1017552,10/17/2017,D,0,SPORT,,D
1017770,11/3/2017,E,3,SPORT,,E
1017988,1/3/2017,E,1,SPORT,,E
1017988,1/5/2017,E,3,SPORT,,E
1017988,1/18/2017,E,2,SPORT,,E
1017988,1/20/2017,E,3,SPORT,,E
1017988,1/21/2017,E,3,SPORT,,E
1017988,2/4/2017,E,3,SPORT,,E
1017988,2/6/2017,E,3,SPORT,,E
1017988,2/11/2017,E,3,SPORT,,E
1017988,2/17/2017,E,3,SPORT,,E
1017988,2/18/2017,E,3,SPORT,,E
1017988,2/23/2017,E,3,SPORT,,E
1017988,10/1/2017,E,3,SPORT,,E
1017988,10/3/2017,E,3,SPORT,,E
1017988,10/12/2017,E,2,SPORT,,E
1017988,10/14/2017,E,3,SPORT,,E
1017988,10/16/2017,E,3,SPORT,,E
1017988,10/18/2017,E,3,SPORT,,E
1017988,10/28/2017,E,1,SPORT,,E
1017988,11/8/2017,E,3,SPORT,,E
1017988,12/5/2017,E,3,SPORT,,E
1017988,12/6/2017,E,2,SPORT,,E
1017988,12/9/2017,E,3,SPORT,,E
1017988,12/10/2017,E,3,SPORT,,E
1018043,1/21/2017,E,2,SPORT,,E
1018043,10/1/2017,E,3,SPORT,,E
1018043,10/3/2017,E,3,SPORT,,E
1018043,12/9/2017,E,3,SPORT,,E
1018152,1/5/2017,E,3,SPORT,,E
1018152,1/18/2017,E,3,SPORT,,E
1018152,2/11/2017,E,2,SPORT,,E
1018152,10/1/2017,E,3,SPORT,,E
1018152,10/3/2017,E,3,SPORT,,E
1018152,10/16/2017,E,3,SPORT,,E
1018152,11/8/2017,E,3,SPORT,,E
1018152,12/6/2017,E,3,SPORT,,E
1018152,12/9/2017,E,2,SPORT,,E
1018261,11/3/2017,E,0,SPORT,,E
1018479,1/4/2017,E,3,SPORT,,E
1018479,1/5/2017,E,3,SPORT,,E
1018479,10/2/2017,E,3,SPORT,,E
1018479,10/3/2017,E,1,SPORT,,E
1018479,10/4/2017,E,2,SPORT,,E
1018479,10/14/2017,E,3,SPORT,,E
1018479,10/15/2017,E,3,SPORT,,E
1018479,10/17/2017,E,2,SPORT,,E
1018479,12/27/2017,E,2,SPORT,,E
1018588,1/14/2017,E,3,SPORT,,E
1018588,10/14/2017,E,3,SPORT,,E
1018697,10/16/2017,E,3,SPORT,,E
1018697,10/17/2017,E,3,SPORT,,E
1018697,10/18/2017,E,3,SPORT,,E
1018697,11/3/2017,E,3,SPORT,,E
1018697,11/4/2017,E,3,SPORT,,E
1018697,11/7/2017,E,3,SPORT,,E
1018706,10/16/2017,E,3,SPORT,,E
1018706,10/17/2017,E,3,SPORT,,E
1018706,10/18/2017,E,3,SPORT,,E
1018706,11/3/2017,E,3,SPORT,,E
1018706,11/4/2017,E,3,SPORT,,E
1018706,11/7/2017,E,3,SPORT,,E
1018815,10/7/2017,E,0,SPORT,,E
1018815,10/8/2017,E,0,SPORT,,E
1018815,10/25/2017,E,0,SPORT,,E
1018924,10/6/2017,E,0,SPORT,,E
1018924,10/17/2017,E,0,SPORT,,E
1019098,1/5/2017,E,2,SPORT,,E
1019098,2/3/2017,E,0,SPORT,,E
1019098,2/4/2017,E,0,SPORT,,E
1019098,10/1/2017,E,0,SPORT,,E
1019107,10/4/2017,D,0,SPORT,,D
1019107,10/24/2017,E,3,SPORT,,E
1019107,10/29/2017,E,2,SPORT,,E
1019107,11/1/2017,E,3,SPORT,,E
1019107,11/12/2017,E,3,SPORT,,E
1019216,10/21/2017,E,0,SPORT,,E
1019325,10/4/2017,E,1,SPORT,,E
1019325,10/15/2017,E,1,SPORT,,E
1019325,10/16/2017,E,0,SPORT,,E
1019325,10/22/2017,E,0,SPORT,,E
1019434,10/9/2017,E,0,SPORT,,TUTKA BAY
1020116,10/7/2017,E,3,SPORT,,E
1020116,10/9/2017,E,3,SPORT,,E
1020116,11/18/2017,E,3,SPORT,,E
1020116,11/22/2017,E,3,SPORT,,E
1020334,10/1/2017,E,3,SPORT,,E
1020334,10/3/2017,E,3,SPORT,,E
1020334,10/15/2017,E,2,SPORT,,E
1020334,10/17/2017,E,3,SPORT,,E
1020334,10/20/2017,E,3,SPORT,,E
1020334,10/21/2017,E,3,SPORT,,E
1020443,10/1/2017,E,3,SPORT,,E
1020443,10/3/2017,E,3,SPORT,,E
1020443,10/15/2017,E,2,SPORT,,E
1020443,10/17/2017,E,3,SPORT,,E
1020443,10/20/2017,E,3,SPORT,,E
1020443,10/21/2017,E,3,SPORT,,E
1020552,10/4/2017,E,3,SPORT,,E
1020661,1/4/2017,E,3,SPORT,,E
1020661,1/15/2017,E,3,SPORT,,E
1020661,1/17/2017,E,3,SPORT,,E
1020661,1/18/2017,E,3,SPORT,,E
1020661,2/3/2017,E,3,SPORT,,E
1020661,2/6/2017,E,3,SPORT,,E
1020661,2/9/2017,E,3,SPORT,,E
1020661,2/10/2017,E,2,SPORT,,E
1020661,2/11/2017,E,3,SPORT,,E
1020661,2/12/2017,E,2,SPORT,,E
1020661,2/15/2017,E,3,SPORT,,E
1020661,2/17/2017,E,3,SPORT,,E
1020661,2/18/2017,E,3,SPORT,,E
1020661,2/20/2017,E,3,SPORT,,E
1020661,2/21/2017,E,3,SPORT,,E
1020661,2/23/2017,E,3,SPORT,,E
1020661,12/1/2017,E,2,SPORT,,E
1020661,12/5/2017,E,3,SPORT,,E
1020661,12/9/2017,E,3,SPORT,,E
1020661,12/29/2017,E,3,SPORT,,E
1020770,1/18/2017,E,3,SPORT,,E
1020770,2/6/2017,E,3,SPORT,,E
1020770,2/7/2017,E,3,SPORT,,E
1020770,2/9/2017,E,3,SPORT,,E
1020770,2/10/2017,E,3,SPORT,,E
1020770,2/11/2017,E,3,SPORT,,E
1020770,2/12/2017,E,3,SPORT,,E
1020770,2/15/2017,E,3,SPORT,,E
1020770,2/17/2017,E,3,SPORT,,E
1020770,2/18/2017,E,3,SPORT,,E
1020770,2/20/2017,E,3,SPORT,,E
1020770,2/21/2017,E,3,SPORT,,E
1020770,2/23/2017,E,3,SPORT,,E
1020770,12/5/2017,E,3,SPORT,,E
1020770,12/9/2017,E,3,SPORT,,E
1020879,1/10/2017,E,0,SPORT,,E
1020879,1/15/2017,E,0,SPORT,,E
1020879,1/20/2017,E,0,SPORT,,E
1020988,1/3/2017,E,3,SPORT,,KACHEMAK E
1020988,1/16/2017,E,3,SPORT,,KACHEMAK E
1020988,1/18/2017,E,3,SPORT,,KACHEMAK E
1020988,1/26/2017,E,3,SPORT,,KACHEMAK E
1020988,1/27/2017,E,3,SPORT,,KACHEMAK E
